date,total
2022-03-21,33.04
2022-03-22,33.27
2022-03-23,31.95
2022-03-24,31.21
2022-03-25,30.38
2022-03-26,29.58
2022-03-27,28.89
2022-03-28,29.29
2022-03-29,28.57
2022-03-30,28.1
2022-03-31,28.12
2022-04-01,27.85
2022-04-02,27.75
2022-04-03,27.83
2022-04-04,27.44
2022-04-05,26.91
2022-04-06,27.24
2022-04-07,26.96
2022-04-08,27.43
2022-04-09,27.2
2022-04-10,26.89
2022-04-11,26.97
2022-04-12,27.05
2022-04-13,27.82
2022-04-14,28.22
2022-04-15,28.68
2022-04-16,27.97
2022-04-17,27.88
2022-04-18,28.04
2022-04-19,27.42
2022-04-20,28.93
2022-04-21,30.12
2022-04-22,30.69
2022-04-23,30.7
2022-04-24,30.9
2022-04-25,32.2
2022-04-26,31.95
2022-04-27,33.14
2022-04-28,33.97
2022-04-29,32.93
2022-04-30,32.78
2022-05-01,32.78
2022-05-02,33.2
2022-05-03,33.29
2022-05-04,32.57
2022-05-05,32.74
2022-05-06,32.39
2022-05-07,32.56
2022-05-08,32.7
2022-05-09,32.37
2022-05-10,32.63
2022-05-11,32.49
2022-05-12,33.61
2022-05-13,34.15
2022-05-14,34.47
2022-05-15,34.97
2022-05-16,33.85
2022-05-17,33.71
2022-05-18,33.3
2022-05-19,32.95
2022-05-20,34.24
2022-05-21,33.99
2022-05-22,34.04
2022-05-23,33.78
2022-05-24,35.3
2022-05-25,34.37
2022-05-26,33.2
2022-05-27,34.22
2022-05-28,33.19
2022-05-29,33.13
2022-05-30,32.67
2022-05-31,33.43
2022-06-01,34.09
2022-06-02,33.47
2022-06-03,32.42
2022-06-04,32.25
2022-06-05,32.2
2022-06-06,32.32
2022-06-07,32.38
2022-06-08,32.15
2022-06-09,31.26
2022-06-10,30.17
2022-06-11,30.47
2022-06-12,30.23
2022-06-13,31.36
2022-06-14,31.51
2022-06-15,31.67
2022-06-16,31.17
2022-06-17,30.51
2022-06-18,30.94
2022-06-19,30.82
2022-06-20,30.57
2022-06-21,29.61
2022-06-22,30.29
2022-06-23,30.7
2022-06-24,30.08
2022-06-25,31.29
2022-06-26,31.38
2022-06-27,32.28
2022-06-28,31.5
2022-06-29,30.52
2022-06-30,30.79
2022-07-01,30.86
2022-07-02,31.63
2022-07-03,31.72
2022-07-04,30.97
2022-07-05,30.65
2022-07-06,30.64
2022-07-07,30.41
2022-07-08,30.96
2022-07-09,30.76
2022-07-10,30.59
2022-07-11,30.94
2022-07-12,31.04
2022-07-13,30.76
2022-07-14,31.13
2022-07-15,31.46
2022-07-16,31.52
2022-07-17,31.59
2022-07-18,30.86
2022-07-19,30.79
2022-07-20,30.15
2022-07-21,29.6
2022-07-22,30.82
2022-07-23,30.43
2022-07-24,30.47
2022-07-25,29.19
2022-07-26,30.39
2022-07-27,31.57
2022-07-28,31.41
2022-07-29,30.73
2022-07-30,29.27
2022-07-31,29.79
2022-08-01,29.96
2022-08-02,29.41
2022-08-03,29.43
2022-08-04,29.3
2022-08-05,30.1
2022-08-06,30.51
2022-08-07,30.75
2022-08-08,30.07
2022-08-09,30.0
2022-08-10,30.21
2022-08-11,30.1
2022-08-12,30.68
2022-08-13,31.48
2022-08-14,31.51
2022-08-15,31.43
2022-08-16,31.74
2022-08-17,32.02
2022-08-18,33.12
2022-08-19,32.35
2022-08-20,33.43
2022-08-21,33.39
2022-08-22,33.94
2022-08-23,33.01
2022-08-24,33.35
2022-08-25,33.25
2022-08-26,34.97
2022-08-27,36.62
2022-08-28,36.14
2022-08-29,37.09
2022-08-30,37.58
2022-08-31,37.68
2022-09-01,37.99
2022-09-02,37.17
2022-09-03,37.28
2022-09-04,36.83
2022-09-05,36.69
2022-09-06,36.48
2022-09-07,36.77
2022-09-08,36.82
2022-09-09,35.93
2022-09-10,34.6
2022-09-11,34.47
2022-09-12,34.55
2022-09-13,34.54
2022-09-14,34.58
2022-09-15,33.95
2022-09-16,34.21
2022-09-17,32.72
2022-09-18,32.52
2022-09-19,33.54
2022-09-20,33.27
2022-09-21,32.12
2022-09-22,32.08
2022-09-23,32.76
2022-09-24,31.99
2022-09-25,31.75
2022-09-26,31.58
2022-09-27,30.92
2022-09-28,29.2
2022-09-29,29.02
2022-09-30,28.6
2022-10-01,27.77
2022-10-02,27.87
2022-10-03,28.14
2022-10-04,27.78
2022-10-05,27.19
2022-10-06,27.18
2022-10-07,26.86
2022-10-08,26.7
2022-10-09,26.74
2022-10-10,26.7
2022-10-11,27.57
2022-10-12,27.02
2022-10-13,26.76
2022-10-14,26.47
2022-10-15,26.62
2022-10-16,26.53
2022-10-17,25.88
2022-10-18,25.29
2022-10-19,24.98
2022-10-20,24.32
2022-10-21,23.91
2022-10-22,22.68
2022-10-23,22.73
2022-10-24,22.98
2022-10-25,23.4
2022-10-26,24.94
2022-10-27,24.21
2022-10-28,24.47
2022-10-29,24.52
2022-10-30,24.31
2022-10-31,23.85
2022-11-01,23.98
2022-11-02,23.66
2022-11-03,23.2
2022-11-04,22.91
2022-11-05,22.53
2022-11-06,22.21
2022-11-07,22.09
2022-11-08,20.64
2022-11-09,20.66
2022-11-10,20.12
2022-11-11,20.09
2022-11-12,19.75
2022-11-13,19.61
2022-11-14,19.1
2022-11-15,19.15
2022-11-16,18.7
2022-11-17,19.03
2022-11-18,17.67
2022-11-19,17.77
2022-11-20,17.38
2022-11-21,17.52
2022-11-22,15.48
2022-11-23,14.65
2022-11-24,14.71
2022-11-25,14.25
2022-11-26,13.09
2022-11-27,13.0
2022-11-28,14.38
2022-11-29,13.23
2022-11-30,13.0
2022-12-01,12.91
2022-12-02,12.59
2022-12-03,12.18
2022-12-04,12.11
2022-12-05,12.17
2022-12-06,11.48
2022-12-07,11.88
2022-12-08,11.82
2022-12-09,10.01
2022-12-10,9.39
2022-12-11,9.42
2022-12-12,9.96
2022-12-13,9.34
2022-12-14,9.54
2022-12-15,8.87
2022-12-16,8.4
2022-12-17,7.46
2022-12-18,7.38
2022-12-19,7.68
2022-12-20,8.88
2022-12-21,8.84
2022-12-22,8.21
2022-12-23,7.78
2022-12-24,7.66
2022-12-25,7.67
2022-12-26,7.35
2022-12-27,7.44
2022-12-28,7.69
2022-12-29,7.6
2022-12-30,6.72
2022-12-31,7.54
2023-01-01,7.54
2023-01-02,6.53
2023-01-03,6.42
2023-01-04,5.49
2023-01-05,5.06
2023-01-06,5.1
2023-01-07,6.58
2023-01-08,6.66
2023-01-09,5.56
2023-01-10,5.82
2023-01-11,5.99
2023-01-12,6.09
2023-01-13,6.15
2023-01-14,7.12
2023-01-15,7.56
2023-01-16,6.67
2023-01-17,6.67
2023-01-18,6.21
2023-01-19,6.48
2023-01-20,7.01
2023-01-21,7.22
2023-01-22,7.14
2023-01-23,6.44
2023-01-24,6.28
2023-01-25,6.08
2023-01-26,5.46
2023-01-27,6.21
2023-01-28,5.19
2023-01-29,5.3
2023-01-30,6.81
2023-01-31,7.3
2023-02-01,7.53
2023-02-02,7.33
2023-02-03,8.3
2023-02-04,7.31
2023-02-05,7.1
2023-02-06,7.45
2023-02-07,7.49
2023-02-08,7.13
2023-02-09,7.33
2023-02-10,7.56
2023-02-11,7.34
2023-02-12,7.03
2023-02-13,6.94
2023-02-14,6.12
2023-02-15,6.37
2023-02-16,6.16
2023-02-17,6.21
2023-02-18,6.31
2023-02-19,6.22
2023-02-20,6.16
2023-02-21,5.39
2023-02-22,5.17
2023-02-23,5.48
2023-02-24,6.03
2023-02-25,6.06
2023-02-26,5.98
2023-02-27,6.41
2023-02-28,5.99
2023-03-01,5.51
2023-03-02,5.78
2023-03-03,5.68
2023-03-04,5.51
2023-03-05,5.5
2023-03-06,5.54
2023-03-07,4.69
2023-03-08,3.96
2023-03-09,3.38
2023-03-10,3.56
2023-03-11,3.57
2023-03-12,3.47
2023-03-13,3.21
2023-03-14,3.32
2023-03-15,3.45
2023-03-16,3.72
2023-03-17,3.48
2023-03-18,4.1
2023-03-19,4.18
2023-03-20,3.82
2023-03-21,5.12
2023-03-22,4.02
2023-03-23,5.45
2023-03-24,5.28
2023-03-25,5.72
2023-03-26,5.79
2023-03-27,4.95
2023-03-28,5.68
2023-03-29,5.89
2023-03-30,6.15
2023-03-31,5.84
2023-04-01,5.32
2023-04-02,5.13
2023-04-03,4.76
2023-04-04,4.53
2023-04-05,4.64
2023-04-06,5.38
2023-04-07,5.21
2023-04-08,4.62
2023-04-09,4.51
2023-04-10,4.23
2023-04-11,3.93
2023-04-12,3.43
2023-04-13,3.01
2023-04-14,2.77
2023-04-15,2.04
2023-04-16,2.0
2023-04-17,2.09
2023-04-18,1.28
2023-04-19,1.91
2023-04-20,-0.08
2023-04-21,-0.47
2023-04-22,-1.13
2023-04-23,-1.22
2023-04-24,-1.42
2023-04-25,-2.68
2023-04-26,-2.68
2023-04-27,-3.08
2023-04-28,-4.26
2023-04-29,-4.04
2023-04-30,-3.61
2023-05-01,-3.51
2023-05-02,-3.21
2023-05-03,-2.94
2023-05-04,-3.5
2023-05-05,-3.64
2023-05-06,-3.13
2023-05-07,-3.04
2023-05-08,-2.95
2023-05-09,-2.33
2023-05-10,-2.36
2023-05-11,-2.39
2023-05-12,-3.09
2023-05-13,-3.05
2023-05-14,-3.03
2023-05-15,-3.78
2023-05-16,-2.68
2023-05-17,-2.65
2023-05-18,-2.65
2023-05-19,-2.68
2023-05-20,-2.9
2023-05-21,-2.95
2023-05-22,-2.57
2023-05-23,-2.97
2023-05-24,-3.35
2023-05-25,-3.49
2023-05-26,-2.13
2023-05-27,-2.35
2023-05-28,-2.64
2023-05-29,-2.49
2023-05-30,-2.44
2023-05-31,-2.66
2023-06-01,-3.21
2023-06-02,-3.2
2023-06-03,-2.99
2023-06-04,-3.11
2023-06-05,-3.35
2023-06-06,-4.06
2023-06-07,-4.14
2023-06-08,-3.82
2023-06-09,-3.37
2023-06-10,-3.41
2023-06-11,-3.52
2023-06-12,-2.81
2023-06-13,-3.91
2023-06-14,-3.86
2023-06-15,-4.07
2023-06-16,-4.03
2023-06-17,-3.66
2023-06-18,-3.74
2023-06-19,-4.22
2023-06-20,-3.79
2023-06-21,-3.69
2023-06-22,-3.98
2023-06-23,-4.17
2023-06-24,-3.81
2023-06-25,-3.81
2023-06-26,-3.72
2023-06-27,-4.08
2023-06-28,-3.64
2023-06-29,-3.72
2023-06-30,-4.27
2023-07-01,-4.27
2023-07-02,-3.99
2023-07-03,-3.68
2023-07-04,-3.48
2023-07-05,-3.37
2023-07-06,-3.5
2023-07-07,-3.5
2023-07-08,-3.3
2023-07-09,-3.14
2023-07-10,-2.94
2023-07-11,-3.04
2023-07-12,-3.1
2023-07-13,-2.41
2023-07-14,-2.45
2023-07-15,-2.74
2023-07-16,-2.6
2023-07-17,-2.53
2023-07-18,-2.19
2023-07-19,-2.1
2023-07-20,-1.53
2023-07-21,-0.68
2023-07-22,-1.66
2023-07-23,-1.53
2023-07-24,-1.37
2023-07-25,-0.78
2023-07-26,-1.97
2023-07-27,-1.28
2023-07-28,-0.91
2023-07-29,-0.69
2023-07-30,-0.68
2023-07-31,-0.77
2023-08-01,-0.65
2023-08-02,-0.4
2023-08-03,-0.65
2023-08-04,-0.66
2023-08-05,-0.86
2023-08-06,-0.9
2023-08-07,-1.55
2023-08-08,-2.1
2023-08-09,-2.21
2023-08-10,-2.65
2023-08-11,-2.71
2023-08-12,-2.21
2023-08-13,-2.2
2023-08-14,-3.4
2023-08-15,-3.67
2023-08-16,-4.29
2023-08-17,-4.94
2023-08-18,-6.54
2023-08-19,-4.78
2023-08-20,-5.09
2023-08-21,-6.02
2023-08-22,-6.9
2023-08-23,-6.02
2023-08-24,-6.91
2023-08-25,-6.85
2023-08-26,-6.98
2023-08-27,-7.14
2023-08-28,-7.13
2023-08-29,-7.42
2023-08-30,-8.33
2023-08-31,-8.14
2023-09-01,-8.66
2023-09-02,-8.23
2023-09-03,-8.26
2023-09-04,-8.43
2023-09-05,-7.87
2023-09-06,-8.22
2023-09-07,-8.42
2023-09-08,-8.68
2023-09-09,-9.13
2023-09-10,-9.08
2023-09-11,-8.54
2023-09-12,-8.52
2023-09-13,-8.3
2023-09-14,-8.53
2023-09-15,-8.55
2023-09-16,-9.67
2023-09-17,-9.57
2023-09-18,-9.22
2023-09-19,-9.33
2023-09-20,-9.31
2023-09-21,-8.73
2023-09-22,-8.73
2023-09-23,-9.82
2023-09-24,-9.75
2023-09-25,-9.5
2023-09-26,-9.34
2023-09-27,-8.73
2023-09-28,-7.93
2023-09-29,-8.13
2023-09-30,-8.89
2023-10-01,-8.63
2023-10-02,-8.26
2023-10-03,-8.36
2023-10-04,-7.95
2023-10-05,-7.76
2023-10-06,-7.56
2023-10-07,-7.17
2023-10-08,-7.23
2023-10-09,-6.75
2023-10-10,-6.25
2023-10-11,-6.3
2023-10-12,-5.75
2023-10-13,-6.03
2023-10-14,-6.33
2023-10-15,-6.1
2023-10-16,-5.59
2023-10-17,-4.8
2023-10-18,-5.24
2023-10-19,-4.89
2023-10-20,-4.13
2023-10-21,-4.09
2023-10-22,-4.11
2023-10-23,-4.0
2023-10-24,-4.24
2023-10-25,-4.78
2023-10-26,-5.99
2023-10-27,-4.9
2023-10-28,-5.05
2023-10-29,-5.63
2023-10-30,-4.56
2023-10-31,-3.72
2023-11-01,-4.08
2023-11-02,-4.08
2023-11-03,-4.23
2023-11-04,-4.2
2023-11-05,-4.31
2023-11-06,-4.48
2023-11-07,-5.07
2023-11-08,-4.8
2023-11-09,-5.01
2023-11-10,-3.97
2023-11-11,-4.18
2023-11-12,-4.43
2023-11-13,-4.75
2023-11-14,-4.79
2023-11-15,-4.28
2023-11-16,-4.75
2023-11-17,-5.54
2023-11-18,-4.65
2023-11-19,-4.67
2023-11-20,-4.43
2023-11-21,-4.42
2023-11-22,-3.49
2023-11-23,-2.76
2023-11-24,-3.31
2023-11-25,-2.88
2023-11-26,-2.49
2023-11-27,-2.68
2023-11-28,-3.56
2023-11-29,-3.07
2023-11-30,-2.81
2023-12-01,-2.99
2023-12-02,-2.97
2023-12-03,-2.92
2023-12-04,-2.59
2023-12-05,-2.06
2023-12-06,-1.8
2023-12-07,-2.45
2023-12-08,-2.58
2023-12-09,-1.8
2023-12-10,-1.69
2023-12-11,-0.92
2023-12-12,-0.93
2023-12-13,-0.87
2023-12-14,-0.92
2023-12-15,-0.67
2023-12-16,-1.4
2023-12-17,-1.47
2023-12-18,-0.98
2023-12-19,-0.54
2023-12-20,-0.68
2023-12-21,-0.37
2023-12-22,-0.33
2023-12-23,-0.24
2023-12-24,-0.31
2023-12-25,-0.38
2023-12-26,-0.07
2023-12-27,-0.03
2023-12-28,0.03
2023-12-29,-0.39
2023-12-30,-0.21
2023-12-31,-0.07
2024-01-01,0.48
2024-01-02,0.4
2024-01-03,0.35
2024-01-04,0.81
2024-01-05,0.84
2024-01-06,1.91
2024-01-07,2.08
2024-01-08,0.73
2024-01-09,0.85
2024-01-10,0.61
2024-01-11,0.8
2024-01-12,0.93
2024-01-13,1.58
2024-01-14,1.58
2024-01-15,0.43
2024-01-16,0.29
2024-01-17,-0.61
2024-01-18,-1.23
2024-01-19,-1.14
2024-01-20,-1.58
2024-01-21,-1.61
2024-01-22,-1.94
2024-01-23,-1.93
2024-01-24,-2.2
2024-01-25,-2.63
2024-01-26,-1.53
2024-01-27,-1.87
2024-01-28,-1.95
2024-01-29,-2.7
2024-01-30,-2.92
2024-01-31,-2.94
2024-02-01,-2.86
2024-02-02,-2.62
2024-02-03,-3.49
2024-02-04,-3.62
2024-02-05,-3.36
2024-02-06,-3.5
2024-02-07,-3.62
2024-02-08,-3.8
2024-02-09,-4.09
2024-02-10,-3.98
2024-02-11,-4.0
2024-02-12,-3.92
2024-02-13,-3.87
2024-02-14,-3.29
2024-02-15,-3.06
2024-02-16,-2.9
2024-02-17,-2.5
2024-02-18,-2.44
2024-02-19,-2.66
2024-02-20,-2.26
2024-02-21,-2.15
2024-02-22,-2.17
2024-02-23,-2.41
2024-02-24,-2.94
2024-02-25,-3.23
2024-02-26,-2.96
2024-02-27,-3.48
2024-02-28,-3.47
2024-02-29,-2.83
2024-03-01,-2.57
2024-03-02,-2.94
2024-03-03,-3.21
2024-03-04,-3.53
2024-03-05,-3.54
2024-03-06,-3.78
2024-03-07,-3.62
2024-03-08,-3.38
2024-03-09,-3.87
2024-03-10,-4.21
2024-03-11,-4.23
2024-03-12,-4.61
2024-03-13,-4.27
2024-03-14,-4.68
2024-03-15,-4.67
2024-03-16,-4.63
2024-03-17,-4.45
2024-03-18,-4.43
2024-03-19,-5.06
2024-03-20,-3.64
2024-03-21,-4.29
2024-03-22,-2.89
2024-03-23,-3.91
2024-03-24,-3.77
2024-03-25,-3.24
2024-03-26,-3.16
2024-03-27,-1.02
2024-03-28,-2.14
2024-03-29,-2.15
2024-03-30,-3.93
2024-03-31,-4.07
2024-04-01,-3.16
2024-04-02,-3.05
2024-04-03,-2.64
2024-04-04,-2.21
2024-04-05,-2.01
2024-04-06,-2.39
2024-04-07,-1.79
2024-04-08,-1.72
2024-04-09,-1.45
2024-04-10,-1.0
2024-04-11,-0.89
2024-04-12,-0.67
2024-04-13,-0.71
2024-04-14,-0.77
2024-04-15,-0.46
2024-04-16,-0.41
2024-04-17,-1.41
2024-04-18,-0.64
2024-04-19,-1.64
2024-04-20,-0.86
2024-04-21,-0.83
2024-04-22,-0.53
2024-04-23,-0.92
2024-04-24,-1.62
2024-04-25,-1.06
2024-04-26,-0.49
2024-04-27,0.26
2024-04-28,0.74
2024-04-29,1.56
2024-04-30,2.17
2024-05-01,2.24
2024-05-02,2.02
2024-05-03,1.12
2024-05-04,1.8
2024-05-05,1.99
2024-05-06,1.7
2024-05-07,1.44
2024-05-08,1.13
2024-05-09,0.6
2024-05-10,0.64
2024-05-11,0.71
2024-05-12,0.73
2024-05-13,0.26
2024-05-14,0.25
2024-05-15,0.82
2024-05-16,0.24
2024-05-17,0.44
2024-05-18,0.96
2024-05-19,1.18
2024-05-20,0.43
2024-05-21,0.34
2024-05-22,0.14
2024-05-23,0.4
2024-05-24,0.57
2024-05-25,1.43
2024-05-26,1.15
2024-05-27,0.25
2024-05-28,0.33
2024-05-29,0.91
2024-05-30,0.61
2024-05-31,1.2
2024-06-01,0.82
2024-06-02,1.26
2024-06-03,1.26
2024-06-04,1.06
2024-06-05,1.02
2024-06-06,1.64
2024-06-07,1.4
2024-06-08,1.14
2024-06-09,1.22
2024-06-10,0.8
2024-06-11,0.66
2024-06-12,0.36
2024-06-13,0.62
2024-06-14,0.89
2024-06-15,0.46
2024-06-16,0.53
2024-06-17,0.63
2024-06-18,0.6
2024-06-19,0.66
2024-06-20,0.65
2024-06-21,0.69
2024-06-22,-0.03
2024-06-23,-0.26
2024-06-24,-0.65
2024-06-25,-0.4
2024-06-26,-0.81
2024-06-27,0.29
2024-06-28,0.04
2024-06-29,-0.22
2024-06-30,-0.72
2024-07-01,-0.27
2024-07-02,-0.25
2024-07-03,-0.51
2024-07-04,-0.26
2024-07-05,0.22
2024-07-06,0.55
2024-07-07,0.79
2024-07-08,1.07
2024-07-09,1.11
2024-07-10,1.05
2024-07-11,0.92
2024-07-12,0.93
2024-07-13,1.1
2024-07-14,0.99
2024-07-15,1.3
2024-07-16,1.25
2024-07-17,1.25
2024-07-18,1.1
2024-07-19,0.76
2024-07-20,1.34
2024-07-21,0.87
2024-07-22,1.67
2024-07-23,1.2
2024-07-24,1.03
2024-07-25,0.49
2024-07-26,0.81
2024-07-27,0.51
2024-07-28,0.45
2024-07-29,0.95
2024-07-30,2.27
2024-07-31,2.91
2024-08-01,2.67
2024-08-02,2.25
2024-08-03,2.6
2024-08-04,2.89
2024-08-05,3.02
2024-08-06,2.5
2024-08-07,2.48
2024-08-08,2.6
2024-08-09,2.7
2024-08-10,3.42
2024-08-11,4.21
2024-08-12,3.01
2024-08-13,2.29
2024-08-14,2.63
2024-08-15,2.88
2024-08-16,2.51
2024-08-17,3.61
2024-08-18,5.68
2024-08-19,4.06
2024-08-20,3.16
2024-08-21,2.75
2024-08-22,2.57
2024-08-23,2.33
2024-08-24,3.66
2024-08-25,4.41
2024-08-26,3.25
2024-08-27,1.89
2024-08-28,1.23
2024-08-29,1.36
2024-08-30,1.23
2024-08-31,0.36
2024-09-01,0.51
2024-09-02,0.07
2024-09-03,-0.14
2024-09-04,0.02
2024-09-05,-0.03
2024-09-06,-0.2
2024-09-07,-0.63
2024-09-08,-0.78
2024-09-09,-0.42
2024-09-10,0.47
2024-09-11,0.1
2024-09-12,0.02
2024-09-13,0.39
2024-09-14,-0.29
2024-09-15,-0.74
2024-09-16,0.49
2024-09-17,1.15
2024-09-18,1.61
2024-09-19,1.49
2024-09-20,2.21
2024-09-21,1.84
2024-09-22,0.82
2024-09-23,1.73
2024-09-24,1.88
